side,price,size
OrderSide.BUY,107.60000000000001,2
OrderSide.BUY,107.60000000000001,1
OrderSide.BUY,107.58,1
OrderSide.BUY,107.58,4
OrderSide.BUY,107.56,4
OrderSide.BUY,107.52,2
OrderSide.BUY,107.51,2
OrderSide.BUY,107.51,3
OrderSide.BUY,107.5,4
OrderSide.BUY,107.49000000000001,2
OrderSide.BUY,107.48,1
OrderSide.BUY,107.47,4
OrderSide.BUY,107.47,5
OrderSide.BUY,107.46000000000001,7
OrderSide.BUY,107.46000000000001,3
OrderSide.BUY,107.46000000000001,4
OrderSide.BUY,107.44,2
OrderSide.BUY,107.44,5
OrderSide.BUY,107.44,2
OrderSide.BUY,107.43,2
OrderSide.BUY,107.42,2
OrderSide.BUY,107.41,4
OrderSide.BUY,107.41,2
OrderSide.BUY,107.39,2
OrderSide.BUY,107.39,2
OrderSide.BUY,107.38,2
OrderSide.BUY,107.37,1
OrderSide.BUY,107.37,3
OrderSide.BUY,107.37,1
OrderSide.BUY,107.35000000000001,2
OrderSide.BUY,107.28,2
OrderSide.BUY,107.26,2
OrderSide.BUY,107.18,7
OrderSide.BUY,107.04,1
OrderSide.BUY,107.04,1
OrderSide.BUY,106.99000000000001,4
OrderSide.BUY,106.99000000000001,4
OrderSide.BUY,106.99000000000001,1
OrderSide.BUY,106.99000000000001,1
OrderSide.BUY,106.99000000000001,2
OrderSide.BUY,106.99000000000001,1
OrderSide.BUY,106.99000000000001,6
OrderSide.BUY,106.98,2
OrderSide.BUY,106.96000000000001,1
OrderSide.BUY,106.96000000000001,5
OrderSide.BUY,106.96000000000001,2
OrderSide.BUY,106.95,2
OrderSide.BUY,106.95,2
OrderSide.BUY,106.94,3
OrderSide.BUY,106.94,1
OrderSide.BUY,106.92,1
OrderSide.BUY,106.92,4
OrderSide.BUY,106.9,1
OrderSide.BUY,106.86,1
OrderSide.BUY,106.86,3
OrderSide.BUY,106.82000000000001,1
OrderSide.BUY,106.81,3
OrderSide.BUY,106.78,9
OrderSide.BUY,106.77,4
OrderSide.BUY,106.76,2
OrderSide.BUY,106.75,1
OrderSide.BUY,106.75,1
OrderSide.BUY,106.74000000000001,4
OrderSide.BUY,106.74000000000001,3
OrderSide.BUY,106.74000000000001,1
OrderSide.BUY,106.74000000000001,4
OrderSide.BUY,106.72,3
OrderSide.BUY,106.72,5
OrderSide.BUY,106.71000000000001,1
OrderSide.BUY,106.7,1
OrderSide.BUY,106.7,5
OrderSide.BUY,106.7,2
OrderSide.BUY,106.69,1
OrderSide.BUY,106.69,2
OrderSide.BUY,106.68,3
OrderSide.BUY,106.67,4
OrderSide.BUY,106.67,3
OrderSide.BUY,106.66,1
OrderSide.BUY,106.66,2
OrderSide.BUY,106.66,2
OrderSide.BUY,106.62,2
OrderSide.BUY,106.57000000000001,10
OrderSide.BUY,106.56,1
OrderSide.BUY,106.56,1
OrderSide.BUY,106.55,1
OrderSide.BUY,106.55,4
OrderSide.BUY,106.55,1
OrderSide.BUY,106.5,2
OrderSide.BUY,106.5,5
OrderSide.BUY,106.5,5
OrderSide.BUY,106.46000000000001,2
OrderSide.BUY,106.42,2
OrderSide.BUY,106.42,8
OrderSide.BUY,106.32000000000001,2
OrderSide.BUY,106.26,4
OrderSide.BUY,106.26,2
OrderSide.BUY,106.22,4
OrderSide.BUY,106.21000000000001,1
OrderSide.BUY,106.21000000000001,4
OrderSide.BUY,106.21000000000001,2
OrderSide.BUY,106.17,2
OrderSide.BUY,106.15,1
OrderSide.BUY,106.15,2
OrderSide.BUY,106.14,1
OrderSide.BUY,106.14,6
OrderSide.BUY,106.04,2
OrderSide.BUY,106.04,8
OrderSide.BUY,106.03,3
OrderSide.BUY,105.98,2
OrderSide.BUY,105.95,2
OrderSide.BUY,105.95,4
OrderSide.BUY,105.93,3
OrderSide.BUY,105.93,1
OrderSide.BUY,105.9,9
OrderSide.BUY,105.88,1
OrderSide.BUY,105.88,2
OrderSide.BUY,105.87,3
OrderSide.BUY,105.87,4
OrderSide.BUY,105.86,2
OrderSide.BUY,105.85000000000001,1
OrderSide.BUY,105.8,1
OrderSide.BUY,105.8,2
OrderSide.BUY,105.8,3
OrderSide.BUY,105.79,1
OrderSide.BUY,105.79,2
OrderSide.BUY,105.79,3
OrderSide.BUY,105.79,2
OrderSide.BUY,105.79,1
OrderSide.BUY,105.78,2
OrderSide.BUY,105.76,2
OrderSide.BUY,105.73,1
OrderSide.BUY,105.72,1
OrderSide.BUY,105.71000000000001,5
OrderSide.BUY,105.68,4
OrderSide.BUY,105.68,6
OrderSide.BUY,105.53,2
OrderSide.BUY,105.53,2
OrderSide.BUY,105.51,2
OrderSide.BUY,105.5,1
OrderSide.BUY,105.47,3
OrderSide.BUY,105.46000000000001,1
OrderSide.BUY,105.45,2
OrderSide.BUY,105.44,1
OrderSide.BUY,105.43,4
OrderSide.BUY,105.41,2
OrderSide.BUY,105.41,4
OrderSide.BUY,105.41,3
OrderSide.BUY,105.4,3
OrderSide.BUY,105.4,3
OrderSide.BUY,105.4,3
OrderSide.BUY,105.39,1
OrderSide.BUY,105.39,1
OrderSide.BUY,105.39,6
OrderSide.BUY,105.36,1
OrderSide.BUY,105.36,1
OrderSide.BUY,105.35000000000001,3
OrderSide.BUY,105.35000000000001,2
OrderSide.BUY,105.32000000000001,1
OrderSide.BUY,105.31,2
OrderSide.BUY,105.3,2
OrderSide.BUY,105.3,4
OrderSide.BUY,105.29,3
OrderSide.BUY,105.29,2
OrderSide.BUY,105.29,1
OrderSide.BUY,105.28,5
OrderSide.BUY,105.26,2
OrderSide.BUY,105.24000000000001,2
OrderSide.BUY,105.23,1
OrderSide.BUY,105.22,2
OrderSide.BUY,105.17,1
OrderSide.BUY,105.16,2
OrderSide.BUY,105.16,2
OrderSide.BUY,105.15,3
OrderSide.BUY,105.15,1
OrderSide.BUY,105.15,5
OrderSide.BUY,105.14,2
OrderSide.BUY,105.14,4
OrderSide.BUY,105.13,1
OrderSide.BUY,105.12,1
OrderSide.BUY,105.08,3
OrderSide.BUY,105.06,7
OrderSide.BUY,105.06,1
OrderSide.BUY,105.05,1
OrderSide.BUY,105.05,1
OrderSide.BUY,105.04,2
OrderSide.BUY,105.04,1
OrderSide.BUY,105.02,2
OrderSide.BUY,104.99000000000001,2
OrderSide.BUY,104.96000000000001,3
OrderSide.BUY,104.91,1
OrderSide.BUY,104.85000000000001,1
OrderSide.BUY,104.84,2
OrderSide.BUY,104.83,8
OrderSide.BUY,104.82000000000001,4
OrderSide.BUY,104.82000000000001,5
OrderSide.BUY,104.81,1
OrderSide.BUY,104.81,1
OrderSide.BUY,104.75,3
OrderSide.BUY,104.74000000000001,1
OrderSide.BUY,104.73,4
OrderSide.BUY,104.64,2
OrderSide.BUY,104.60000000000001,3
OrderSide.BUY,104.57000000000001,4
OrderSide.BUY,104.56,2
OrderSide.BUY,104.53,6
OrderSide.BUY,104.45,1
OrderSide.BUY,104.45,21
OrderSide.BUY,104.44,3
OrderSide.BUY,104.43,1
OrderSide.BUY,104.43,1
OrderSide.BUY,104.43,4
OrderSide.BUY,104.41,2
OrderSide.BUY,104.41,2
OrderSide.BUY,104.4,1
OrderSide.BUY,104.39,4
OrderSide.BUY,104.39,1
OrderSide.BUY,104.38,3
OrderSide.BUY,104.38,3
OrderSide.BUY,104.38,8
OrderSide.BUY,104.36,5
OrderSide.BUY,104.36,2
OrderSide.BUY,104.35000000000001,4
OrderSide.BUY,104.35000000000001,2
OrderSide.BUY,104.34,1
OrderSide.BUY,104.31,1
OrderSide.BUY,104.31,1
OrderSide.BUY,104.3,3
OrderSide.BUY,104.29,1
OrderSide.BUY,104.28,3
OrderSide.BUY,104.27,3
OrderSide.BUY,104.27,2
OrderSide.BUY,104.26,1
OrderSide.BUY,104.26,3
OrderSide.BUY,104.22,2
OrderSide.BUY,104.21000000000001,2
OrderSide.BUY,104.21000000000001,5
OrderSide.BUY,104.21000000000001,1
OrderSide.BUY,104.2,4
OrderSide.BUY,104.15,2
OrderSide.BUY,104.13,4
OrderSide.BUY,104.02,2
OrderSide.BUY,103.78,4
OrderSide.BUY,103.07000000000001,1
OrderSide.BUY,103.05,2
OrderSide.BUY,103.03,1
OrderSide.BUY,102.92,3
OrderSide.BUY,102.91,1
OrderSide.BUY,102.91,2
OrderSide.BUY,102.89,1
OrderSide.BUY,102.79,3
OrderSide.BUY,102.77,1
OrderSide.BUY,102.74000000000001,1
OrderSide.BUY,102.74000000000001,3
OrderSide.BUY,102.73,1
OrderSide.BUY,102.71000000000001,1
OrderSide.BUY,102.71000000000001,2
OrderSide.BUY,102.71000000000001,1
OrderSide.BUY,102.71000000000001,3
OrderSide.BUY,102.69,4
OrderSide.BUY,102.66,3
OrderSide.BUY,102.58,1
OrderSide.BUY,102.57000000000001,1
OrderSide.BUY,102.56,2
OrderSide.BUY,102.39,2
OrderSide.BUY,102.39,2
OrderSide.BUY,102.38,5
OrderSide.BUY,102.37,1
OrderSide.BUY,102.36,2
OrderSide.BUY,102.31,3
OrderSide.BUY,102.29,3
OrderSide.BUY,102.08,3
OrderSide.BUY,102.07000000000001,4
OrderSide.BUY,102.06,1
OrderSide.BUY,102.06,1
OrderSide.BUY,102.06,1
OrderSide.BUY,102.06,4
OrderSide.BUY,102.04,4
OrderSide.BUY,102.03,1
OrderSide.BUY,101.59,2
OrderSide.BUY,101.59,3
OrderSide.BUY,101.57000000000001,3
OrderSide.BUY,101.54,4
OrderSide.BUY,101.18,1
OrderSide.BUY,101.16,3
OrderSide.BUY,101.16,3
OrderSide.BUY,101.13,3
OrderSide.BUY,101.12,11
OrderSide.BUY,101.11,1
OrderSide.BUY,101.11,1
OrderSide.BUY,101.10000000000001,3
OrderSide.BUY,101.10000000000001,8
OrderSide.BUY,101.09,2
OrderSide.BUY,101.09,1
OrderSide.BUY,101.0,4
OrderSide.BUY,100.92,4
OrderSide.BUY,100.92,1
OrderSide.BUY,100.91,3
OrderSide.BUY,100.91,6
OrderSide.BUY,100.91,2
OrderSide.BUY,100.9,5
OrderSide.BUY,100.85000000000001,1
OrderSide.BUY,100.84,4
OrderSide.BUY,100.84,3
OrderSide.BUY,100.84,1
OrderSide.BUY,100.84,3
OrderSide.BUY,100.84,2
OrderSide.BUY,100.83,3
OrderSide.BUY,100.83,1
OrderSide.BUY,100.82000000000001,1
OrderSide.BUY,100.81,10
OrderSide.BUY,100.81,3
OrderSide.BUY,100.81,1
OrderSide.BUY,100.81,1
OrderSide.BUY,100.81,4
OrderSide.BUY,100.81,3
OrderSide.BUY,100.81,2
OrderSide.BUY,100.81,5
OrderSide.BUY,100.8,6
OrderSide.BUY,100.8,1
OrderSide.BUY,100.79,4
OrderSide.BUY,100.79,2
OrderSide.BUY,100.79,6
OrderSide.BUY,100.78,2
OrderSide.BUY,100.78,1
OrderSide.BUY,100.78,3
OrderSide.BUY,100.77,1
OrderSide.BUY,100.77,1
OrderSide.BUY,100.74000000000001,1
OrderSide.BUY,100.74000000000001,2
OrderSide.BUY,100.74000000000001,3
OrderSide.BUY,100.74000000000001,1
OrderSide.BUY,100.73,6
OrderSide.BUY,100.73,2
OrderSide.BUY,100.73,2
OrderSide.BUY,100.73,1
OrderSide.BUY,100.72,1
OrderSide.BUY,100.72,1
OrderSide.BUY,100.72,1
OrderSide.BUY,100.71000000000001,3
OrderSide.BUY,100.69,2
OrderSide.BUY,100.66,1
OrderSide.BUY,100.66,2
OrderSide.BUY,100.66,1
OrderSide.BUY,100.64,1
OrderSide.BUY,100.64,2
OrderSide.BUY,100.62,2
OrderSide.BUY,100.61,2
OrderSide.BUY,100.61,1
OrderSide.BUY,100.61,5
OrderSide.BUY,100.60000000000001,3
OrderSide.BUY,100.59,2
OrderSide.BUY,100.57000000000001,4
OrderSide.BUY,100.57000000000001,3
OrderSide.BUY,100.57000000000001,1
OrderSide.BUY,100.57000000000001,2
OrderSide.BUY,100.57000000000001,4
OrderSide.BUY,100.56,1
OrderSide.BUY,100.56,2
OrderSide.BUY,100.55,1
OrderSide.BUY,100.55,2
OrderSide.BUY,100.54,4
OrderSide.BUY,100.54,2
OrderSide.BUY,100.52,3
OrderSide.BUY,100.52,2
OrderSide.BUY,100.52,2
OrderSide.BUY,100.52,1
OrderSide.BUY,100.52,2
OrderSide.BUY,100.52,1
OrderSide.BUY,100.51,4
OrderSide.BUY,100.5,1
OrderSide.BUY,100.5,2
OrderSide.BUY,100.49000000000001,4
OrderSide.BUY,100.49000000000001,1
OrderSide.BUY,100.49000000000001,4
OrderSide.BUY,100.48,1
OrderSide.BUY,100.48,2
OrderSide.BUY,100.47,2
OrderSide.BUY,100.47,3
OrderSide.BUY,100.47,2
OrderSide.BUY,100.47,2
OrderSide.BUY,100.46000000000001,3
OrderSide.BUY,100.46000000000001,1
OrderSide.BUY,100.46000000000001,1
OrderSide.BUY,100.45,5
OrderSide.BUY,100.44,2
OrderSide.BUY,100.44,5
OrderSide.BUY,100.44,1
OrderSide.BUY,100.43,2
OrderSide.BUY,100.43,1
OrderSide.BUY,100.43,1
OrderSide.BUY,100.43,6
OrderSide.BUY,100.43,2
OrderSide.BUY,100.43,1
OrderSide.BUY,100.42,2
OrderSide.BUY,100.42,2
OrderSide.BUY,100.42,1
OrderSide.BUY,100.42,7
OrderSide.BUY,100.42,5
OrderSide.BUY,100.42,1
OrderSide.BUY,100.42,2
OrderSide.BUY,100.42,1
OrderSide.BUY,100.41,5
OrderSide.BUY,100.41,1
OrderSide.BUY,100.4,2
OrderSide.BUY,100.4,1
OrderSide.BUY,100.4,2
OrderSide.BUY,100.4,2
OrderSide.BUY,100.4,1
OrderSide.BUY,100.4,2
OrderSide.BUY,100.4,1
OrderSide.BUY,100.39,1
OrderSide.BUY,100.39,4
OrderSide.BUY,100.39,3
OrderSide.BUY,100.38,5
OrderSide.BUY,100.38,1
OrderSide.BUY,100.38,1
OrderSide.BUY,100.38,1
OrderSide.BUY,100.38,2
OrderSide.BUY,100.38,2
OrderSide.BUY,100.38,2
OrderSide.BUY,100.38,3
OrderSide.BUY,100.38,4
OrderSide.BUY,100.37,1
OrderSide.BUY,100.37,1
OrderSide.BUY,100.37,4
OrderSide.BUY,100.37,2
OrderSide.BUY,100.37,3
OrderSide.BUY,100.36,2
OrderSide.BUY,100.36,1
OrderSide.BUY,100.36,5
OrderSide.BUY,100.36,1
OrderSide.BUY,100.35000000000001,2
OrderSide.BUY,100.35000000000001,3
OrderSide.BUY,100.35000000000001,1
OrderSide.BUY,100.35000000000001,3
OrderSide.BUY,100.34,2
OrderSide.BUY,100.34,6
OrderSide.BUY,100.34,1
OrderSide.BUY,100.34,2
OrderSide.BUY,100.34,3
OrderSide.BUY,100.34,7
OrderSide.BUY,100.33,4
OrderSide.BUY,100.33,1
OrderSide.BUY,100.32000000000001,1
OrderSide.BUY,100.32000000000001,2
OrderSide.BUY,100.31,5
OrderSide.BUY,100.31,3
OrderSide.BUY,100.31,5
OrderSide.BUY,100.3,2
OrderSide.BUY,100.3,1
OrderSide.BUY,100.3,4
OrderSide.BUY,100.3,9
OrderSide.BUY,100.3,5
OrderSide.BUY,100.3,5
OrderSide.BUY,100.3,3
OrderSide.BUY,100.3,1
OrderSide.BUY,100.3,2
OrderSide.BUY,100.3,2
OrderSide.BUY,100.29,3
OrderSide.BUY,100.29,6
OrderSide.BUY,100.29,3
OrderSide.BUY,100.29,4
OrderSide.BUY,100.28,4
OrderSide.BUY,100.28,3
OrderSide.BUY,100.28,7
OrderSide.BUY,100.28,1
OrderSide.BUY,100.28,2
OrderSide.BUY,100.28,2
OrderSide.BUY,100.28,4
OrderSide.BUY,100.28,2
OrderSide.BUY,100.28,3
OrderSide.BUY,100.28,1
OrderSide.BUY,100.27,4
OrderSide.BUY,100.27,3
OrderSide.BUY,100.27,3
OrderSide.BUY,100.26,3
OrderSide.BUY,100.26,3
OrderSide.BUY,100.26,7
OrderSide.BUY,100.26,2
OrderSide.BUY,100.26,2
OrderSide.BUY,100.26,2
OrderSide.BUY,100.25,1
OrderSide.BUY,100.25,3
OrderSide.BUY,100.25,3
OrderSide.BUY,100.25,3
OrderSide.BUY,100.25,13
OrderSide.BUY,100.25,3
OrderSide.BUY,100.25,2
OrderSide.BUY,100.24000000000001,7
OrderSide.BUY,100.23,2
OrderSide.BUY,100.23,4
OrderSide.BUY,100.23,3
OrderSide.BUY,100.23,4
OrderSide.BUY,100.23,2
OrderSide.BUY,100.23,2
OrderSide.BUY,100.23,2
OrderSide.BUY,100.23,2
OrderSide.BUY,100.23,1
OrderSide.BUY,100.22,4
OrderSide.BUY,100.22,3
OrderSide.BUY,100.22,6
OrderSide.BUY,100.21000000000001,1
OrderSide.BUY,100.21000000000001,4
OrderSide.BUY,100.2,1
OrderSide.BUY,100.2,6
OrderSide.BUY,100.2,1
OrderSide.BUY,100.2,1
OrderSide.BUY,100.2,2
OrderSide.BUY,100.2,4
OrderSide.BUY,100.2,4
OrderSide.BUY,100.2,1
OrderSide.BUY,100.2,1
OrderSide.BUY,100.2,1
OrderSide.BUY,100.2,1
OrderSide.BUY,100.2,2
OrderSide.BUY,100.19,2
OrderSide.BUY,100.19,3
OrderSide.BUY,100.19,3
OrderSide.BUY,100.19,4
OrderSide.BUY,100.19,6
OrderSide.BUY,100.19,2
OrderSide.BUY,100.19,2
OrderSide.BUY,100.19,7
OrderSide.BUY,100.19,1
OrderSide.BUY,100.18,1
OrderSide.BUY,100.18,1
OrderSide.BUY,100.18,1
OrderSide.BUY,100.18,6
OrderSide.BUY,100.17,3
OrderSide.BUY,100.17,2
OrderSide.BUY,100.17,7
OrderSide.BUY,100.16,2
OrderSide.BUY,100.16,3
OrderSide.BUY,100.16,1
OrderSide.BUY,100.16,2
OrderSide.BUY,100.16,1
OrderSide.BUY,100.15,1
OrderSide.BUY,100.15,1
OrderSide.BUY,100.14,4
OrderSide.BUY,100.14,2
OrderSide.BUY,100.14,2
OrderSide.BUY,100.14,9
OrderSide.BUY,100.14,2
OrderSide.BUY,100.14,1
OrderSide.BUY,100.13,1
OrderSide.BUY,100.13,2
OrderSide.BUY,100.13,7
OrderSide.BUY,100.12,3
OrderSide.BUY,100.12,3
OrderSide.BUY,100.12,1
OrderSide.BUY,100.12,2
OrderSide.BUY,100.11,4
OrderSide.BUY,100.11,2
OrderSide.BUY,100.11,2
OrderSide.BUY,100.10000000000001,6
OrderSide.BUY,100.10000000000001,3
OrderSide.BUY,100.10000000000001,3
OrderSide.BUY,100.10000000000001,1
OrderSide.BUY,100.10000000000001,1
OrderSide.BUY,100.09,4
OrderSide.BUY,100.09,3
OrderSide.BUY,100.09,10
OrderSide.BUY,100.09,3
OrderSide.BUY,100.08,3
OrderSide.BUY,100.08,2
OrderSide.BUY,100.08,1
OrderSide.BUY,100.08,3
OrderSide.BUY,100.08,7
OrderSide.BUY,100.08,2
OrderSide.BUY,100.08,3
OrderSide.BUY,100.08,1
OrderSide.BUY,100.08,3
OrderSide.BUY,100.08,2
OrderSide.BUY,100.07000000000001,2
OrderSide.BUY,100.07000000000001,1
OrderSide.BUY,100.07000000000001,7
OrderSide.BUY,100.07000000000001,5
OrderSide.BUY,100.07000000000001,2
OrderSide.BUY,100.07000000000001,2
OrderSide.BUY,100.06,1
OrderSide.BUY,100.06,2
OrderSide.BUY,100.06,3
OrderSide.BUY,100.06,4
OrderSide.BUY,100.06,3
OrderSide.BUY,100.04,2
OrderSide.BUY,100.04,2
OrderSide.BUY,100.04,2
OrderSide.BUY,100.03,6
OrderSide.BUY,100.02,6
OrderSide.BUY,100.01,2
OrderSide.BUY,100.01,1
OrderSide.BUY,100.01,3
OrderSide.BUY,100.01,4
OrderSide.BUY,100.0,3
OrderSide.BUY,100.0,5
OrderSide.BUY,100.0,3
OrderSide.BUY,100.0,1
OrderSide.BUY,100.0,1
OrderSide.BUY,100.0,2
OrderSide.BUY,100.0,2
OrderSide.BUY,100.0,2
OrderSide.BUY,100.0,2
OrderSide.BUY,99.99010239244934,1
OrderSide.BUY,99.99000000000001,4
OrderSide.BUY,99.99000000000001,2
OrderSide.BUY,99.99000000000001,1
OrderSide.BUY,99.99000000000001,3
OrderSide.BUY,99.99000000000001,1
OrderSide.BUY,99.98961231685364,3
OrderSide.BUY,99.98311595607159,3
OrderSide.BUY,99.98,1
OrderSide.BUY,99.98,3
OrderSide.BUY,99.9796661738178,1
OrderSide.BUY,99.9766027624526,2
OrderSide.BUY,99.97612485792284,2
OrderSide.BUY,99.97076942836905,1
OrderSide.BUY,99.97,1
OrderSide.BUY,99.97,3
OrderSide.BUY,99.97,4
OrderSide.BUY,99.96840657526688,6
OrderSide.BUY,99.96769068478325,1
OrderSide.BUY,99.96373022925201,1
OrderSide.BUY,99.96242093450903,5
OrderSide.BUY,99.9605285986476,1
OrderSide.BUY,99.95764938014278,8
OrderSide.BUY,99.95,4
OrderSide.BUY,99.94539624543927,5
OrderSide.BUY,99.94500972855884,3
OrderSide.BUY,99.93728756992779,3
OrderSide.BUY,99.92929895995569,3
OrderSide.BUY,99.9148948715662,4
OrderSide.BUY,99.91314596209718,2
OrderSide.BUY,99.91269975559815,3
OrderSide.BUY,99.90701019233302,2
OrderSide.BUY,99.90044208804255,2
OrderSide.BUY,99.89960676112075,1
OrderSide.BUY,99.89684107527998,2
OrderSide.BUY,99.89371611099298,2
OrderSide.BUY,99.89346218875107,1
OrderSide.BUY,99.89148006501304,2
OrderSide.BUY,99.8901507469547,1
OrderSide.BUY,99.88919174853689,2
OrderSide.BUY,99.88867935666384,2
OrderSide.BUY,99.88646869406764,2
OrderSide.BUY,99.88617649383728,3
OrderSide.BUY,99.88240177630362,1
OrderSide.BUY,99.8792597649176,3
OrderSide.BUY,99.8790438700427,2
OrderSide.BUY,99.87499176896763,3
OrderSide.BUY,99.8723810779539,7
OrderSide.BUY,99.87,4
OrderSide.BUY,99.87,3
OrderSide.BUY,99.86835284424112,5
OrderSide.BUY,99.86744658115515,5
OrderSide.BUY,99.86349730714345,2
OrderSide.BUY,99.85151673284945,2
OrderSide.BUY,99.84906039198931,2
OrderSide.BUY,99.84383252458305,2
OrderSide.BUY,99.83215677016369,3
OrderSide.BUY,99.82671960450475,1
OrderSide.BUY,99.8173591600003,3
OrderSide.BUY,99.8164588146338,1
OrderSide.BUY,99.80296258882386,1
OrderSide.BUY,99.80155357866936,1
OrderSide.BUY,99.79516012544157,4
OrderSide.BUY,99.79509769138306,3
OrderSide.BUY,99.78108536686878,1
OrderSide.BUY,99.77960358037271,2
OrderSide.BUY,99.77773085506888,1
OrderSide.BUY,99.77655190120564,1
OrderSide.BUY,99.76254415148362,2
OrderSide.BUY,99.76187647435881,2
OrderSide.BUY,99.76013755737029,1
OrderSide.BUY,99.75408367790644,2
OrderSide.BUY,99.75037059310117,2
OrderSide.BUY,99.74940847926574,1
OrderSide.BUY,99.74607660778771,1
OrderSide.BUY,99.7346634670952,3
OrderSide.BUY,99.73299257649062,4
OrderSide.BUY,99.72945788776917,2
OrderSide.BUY,99.72927404089927,3
OrderSide.BUY,99.7246807510719,1
OrderSide.BUY,99.71857595943617,3
OrderSide.BUY,99.71570909758995,1
OrderSide.BUY,99.71019088575264,4
OrderSide.BUY,99.70201719537039,3
OrderSide.BUY,99.69165991138871,6
OrderSide.BUY,99.69,1
OrderSide.BUY,99.68330419246631,3
OrderSide.BUY,99.68209600888602,4
OrderSide.BUY,99.6809063052767,1
OrderSide.BUY,99.68032866722513,1
OrderSide.BUY,99.66973887710445,1
OrderSide.BUY,99.66291267906908,2
OrderSide.BUY,99.65628497451429,3
OrderSide.BUY,99.65047434589047,2
OrderSide.BUY,99.64843823728565,4
OrderSide.BUY,99.64818102850558,2
OrderSide.BUY,99.64801643145502,2
OrderSide.BUY,99.64411412274396,1
OrderSide.BUY,99.64322311344102,2
OrderSide.BUY,99.64236004116897,2
OrderSide.BUY,99.6406168919195,2
OrderSide.BUY,99.6353793756589,2
OrderSide.BUY,99.63323165875042,3
OrderSide.BUY,99.63226990557565,3
OrderSide.BUY,99.62713174187708,2
OrderSide.BUY,99.62621814527479,2
OrderSide.BUY,99.62179837267931,2
OrderSide.BUY,99.61927641031369,4
OrderSide.BUY,99.61628497026443,6
OrderSide.BUY,99.61345467452544,1
OrderSide.BUY,99.6081778476127,1
OrderSide.BUY,99.6035102707624,4
OrderSide.BUY,99.59988782583002,2
OrderSide.BUY,99.59837109037531,1
OrderSide.BUY,99.59416098740567,2
OrderSide.BUY,99.59288306743554,3
OrderSide.BUY,99.58974603617304,3
OrderSide.BUY,99.58922088091091,2
OrderSide.BUY,99.58838639146961,2
OrderSide.BUY,99.582303908791,1
OrderSide.BUY,99.57421949496003,4
OrderSide.BUY,99.56989849906383,1
OrderSide.BUY,99.56841063901481,4
OrderSide.BUY,99.56496075266773,2
OrderSide.BUY,99.56301317087332,5
OrderSide.BUY,99.56091625231427,1
OrderSide.BUY,99.5594766553701,3
OrderSide.BUY,99.5553147337811,1
OrderSide.BUY,99.55230754840238,1
OrderSide.BUY,99.54224660941176,4
OrderSide.BUY,99.53358333442388,4
OrderSide.BUY,99.52915137084453,2
OrderSide.BUY,99.52861597007663,1
OrderSide.BUY,99.52725015749564,4
OrderSide.BUY,99.525259848186,2
OrderSide.BUY,99.52428464492348,3
OrderSide.BUY,99.52080708693094,4
OrderSide.BUY,99.50891839198849,1
OrderSide.BUY,99.5069681438541,1
OrderSide.BUY,99.50536382248784,1
OrderSide.BUY,99.50271491706435,2
OrderSide.BUY,99.34,3
